schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source,transit_rail_01_name,transit_rail_01_distance_m,transit_rail_01_latitude,transit_rail_01_longitude,transit_rail_01_lines,transit_rail_02_name,transit_rail_02_distance_m,transit_rail_02_latitude,transit_rail_02_longitude,transit_rail_02_lines,transit_rail_03_name,transit_rail_03_distance_m,transit_rail_03_latitude,transit_rail_03_longitude,transit_rail_03_lines,transit_tram_01_name,transit_tram_01_distance_m,transit_tram_01_latitude,transit_tram_01_longitude,transit_tram_01_lines,transit_tram_02_name,transit_tram_02_distance_m,transit_tram_02_latitude,transit_tram_02_longitude,transit_tram_02_lines,transit_tram_03_name,transit_tram_03_distance_m,transit_tram_03_latitude,transit_tram_03_longitude,transit_tram_03_lines,transit_bus_01_name,transit_bus_01_distance_m,transit_bus_01_latitude,transit_bus_01_longitude,transit_bus_01_lines,transit_bus_02_name,transit_bus_02_distance_m,transit_bus_02_latitude,transit_bus_02_longitude,transit_bus_02_lines,transit_bus_03_name,transit_bus_03_distance_m,transit_bus_03_latitude,transit_bus_03_longitude,transit_bus_03_lines,transit_stops_500m,transit_stop_count_1000m,transit_all_lines_1000m,transit_accessibility_score
114881,2.0,Städt. Gem. Grundschule,Forststr.,,"Köln, GG Forststraße",3.0,51107,Köln,Forststr. 20,221.0,33730050.0,221.0,337300515.0,114881@schule.nrw.de,http://www.ggs-forststrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,365321.0,5642284.0,,50.916467,7.08403,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Forststr.,22133730050.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,12,4.0,0,2,10,3,0,6,96,"2024,2023,2022",Unfallatlas,Köln Frankfurter Straße,2281,50.9154189,7.0515293,,Köln Airport-Businesspark,2841,50.9102443,7.0447205,,Köln Steinstraße,2997,50.8952751,7.0576212,,Rath/Heumar,454,50.9204176,7.082402,,Röttgensweg,593,50.920312,7.0898979,,Porzer Straße,829,50.9215785,7.0754203,,Eiler Straße,185,50.9171641,7.0816372,,Schloß Röttgen,253,50.9149297,7.0813731,,Alte Forststraße,499,50.9155132,7.0909899,,10,20,,70.0
150850,2.0,Städt. Montessori-Grundschule,- Primarstufe -,,"Düsseldorf, GG Montessori",1.0,40233,Düsseldorf,Lindenstr. 102,211.0,8925690.0,211.0,8925695.0,150850@schule.nrw.de,http://www.montessori-gs-lindenstrasse.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,346689.0,5677509.0,,51.228344,6.804226,Grundschule,Öffentlich,Düsseldorf,Städt. Montessori-Grundschule - Primarstufe -,2118925690.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,118,39.3,0,15,103,58,28,80,85,"2024,2023,2022",Unfallatlas,Uhlandstraße,316,51.2305373,6.8013513,,Düsseldorf Wehrhahn,422,51.2284203,6.7981599,,Wehrhahn S,454,51.2299883,6.7982635,,Wetterstraße,155,51.2269555,6.8043819,,Birkenstraße,248,51.2273541,6.8010309,2,Uhlandstraße,285,51.230291,6.8015627,de.05111000.uhlandstrasse,Birkenstraße,183,51.2277337,6.801787,1,Hermannstraße,237,51.2284943,6.8076265,2,Uhlandstraße,290,51.2303199,6.8014994,8,49,158,"1, 18, 2, 3, 4, 5, 6, 7, 8, 9, de.05111000.uhlandstrasse",75.0
150861,2.0,Aloys-Odenthal-Schule,Städtische Gemeinschaftsgrundschule,- Primarstufe -,"Düsseldorf, GG Aloys-Odenthal-Schule",1.0,40625,Düsseldorf,Diepenstr. 24,211.0,8928282.0,211.0,8929559.0,150861@schule.nrw.de,http://aloys-odenthal-grundschule.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,349542.0,5677705.0,,51.230865,6.844974,Grundschule,Öffentlich,Düsseldorf,Aloys-Odenthal-Schule Städtische Gemeinschaftsgrundschule - Primarstufe -,2118928282.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,32,10.7,0,2,30,14,5,22,16,"2024,2023,2022",Unfallatlas,Pöhlenweg,1254,51.2400254,6.834471,,Heinrich-Könn-Straße,1375,51.2428575,6.8498133,,Gerresheim Krankenhaus,1713,51.2453106,6.8535054,,Friedingstraße,922,51.2387955,6.8488576,,Von-Gahlen-Straße,934,51.2377795,6.8525821,,Auf der Hardt/LVR-Klinikum,1041,51.240211,6.8442037,,Bertastraße,204,51.2296192,6.8471195,,Torfbruchstraße,371,51.2316505,6.8501488,,Poststadion,385,51.2279517,6.8419767,,19,58,"1, 2, 3, 4, 730, 733",60.0
150885,2.0,Städt. Gem. Grundschule,Ferdinandstr.,,"Köln, GG Montessori ( Ferdinandstr. )",3.0,51063,Köln,Ferdinandstr. 43,221.0,47443010.0,221.0,474430118.0,150885@schule.nrw.de,http://www.grundschule-montessori.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,358742.0,5645914.0,,50.947517,6.989089,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Ferdinandstr.,22147443010.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,67,22.3,1,8,58,15,5,38,107,"2024,2023,2022",Unfallatlas,Thermalbad,694,50.9507552,6.9806161,,Rosengarten,836,50.9517395,6.9792109,,Bf Deutz/Messe / LANXESS arena,1111,50.9398576,6.9788975,,Stegerwaldsiedlung,315,50.9485501,6.993275,,Koelnmesse,662,50.9434619,6.9821623,,Waldecker Straße,1145,50.9508932,7.0045237,,Thermalbad,569,50.9502526,6.9822193,,CityTour Haltestelle 10: Odysseum,773,50.9411612,6.993564,,Corintostraße,774,50.9411725,6.9936475,,2,19,"A, B, C",45.0
150897,2.0,Rosenmaarschule,Gemeinschaftsgrundschule der Stadt Köln,- Primarstufe -,"Köln, GG Rosenmaarschule",3.0,51061,Köln,Am Rosenmaar 3,221.0,9388060.0,221.0,93880610.0,150897@schule.nrw.de,http://rosenmaarschule.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,362341.0,5650897.0,,50.993172,7.038405,Grundschule,Öffentlich,Köln,Rosenmaarschule Gemeinschaftsgrundschule der Stadt Köln - Primarstufe -,2219388060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,23,7.7,0,1,22,6,3,14,120,"2024,2023,2022",Unfallatlas,Köln-Holweide,1894,50.9762247,7.0411142,,Köln-Stammheim,2579,50.990038,7.001891,,Köln-Dellbrück,2580,50.9814765,7.0702372,,Leuchterstraße,335,50.9961229,7.0374346,2,Am Emberg,704,50.9894428,7.0302835,,Odenthaler Straße,904,51.0009933,7.0419446,,Imbacher Weg,192,50.9941137,7.0406991,,Leuchterstraße,296,50.9958325,7.0385131,B,Lippeweg,362,50.9917651,7.043076,,24,62,"1, 2, 260, A, B, C, D, E, F",70.0
150903,2.0,Städt. Gem. Grundschule,Gilbachstr.,,"Köln, GG Montessori ( Gilbachstr. )",3.0,50672,Köln,Franz-Hitze-Str. 6,221.0,27208330.0,221.0,27208339.0,150903@schule.nrw.de,http://www.montessorigilbach-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354845.0,5645694.0,,50.944572,6.933738,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Gilbachstr.,22127208330.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,207,69.0,0,29,178,128,19,118,37,"2024,2023,2022",Unfallatlas,Hans-Böckler-Platz/Bf West,117,50.9436054,6.9330785,,Köln West,173,50.9430271,6.9335077,,Piusstraße,541,50.9457941,6.9262708,,Hans-Böckler-Platz/Bf West,138,50.9433553,6.9333778,2,Piusstraße,570,50.9460342,6.9259415,,Friesenplatz,613,50.940634,6.9398618,1,Hans-Böckler-Platz/Bf West,127,50.9435492,6.9329314,A,Albrecht-Dürer-Platz,488,50.941378,6.9289647,142,CityTour Haltestelle 13: Mediapark,541,50.9451495,6.9413998,,10,46,"1, 142, 2, 3, 4, A, B",75.0
183349,2.0,Städt. Gem. Grundschule,Riphahnstr.,,"Köln, GG Riphahnstr.",3.0,50769,Köln,Riphahnstr. 40a,221.0,33730040.0,221.0,337300420.0,183349@schule.nrw.de,http://www.ggs-riphahnstrasse.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,352846.0,5654071.0,,51.019345,6.901911,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Riphahnstr.,22133730040.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,41,13.7,0,10,31,10,16,24,139,"2024,2023,2022",Unfallatlas,Chorweiler,323,51.0203848,6.8976044,,Köln-Chorweiler,339,51.021167,6.8980335,,Köln Volkhovener Weg,844,51.0140864,6.8932138,,Chorweiler,302,51.020301,6.8978705,,Heimersdorf,883,51.011997,6.9067136,,Longerich Friedhof,2720,50.995613,6.9113075,,Herstattallee,229,51.0172943,6.9022401,,Chorweiler,289,51.0200583,6.8979374,D,Karl-Marx-Allee,530,51.0239122,6.9040826,,25,62,"A, B, C, D, E, F, G, H",75.0
183635,2.0,Städt. Montessori-Grundschule,- Primarstufe -,,"Düsseldorf, GG Montessori Grundschule",1.0,40595,Düsseldorf,Emil-Barth-Str. 45,211.0,8924848.0,211.0,8924863.0,183635@schule.nrw.de,http://www.montessori-schule-duesseldorf-sued.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,352692.0,5667702.0,,51.141798,6.894161,Grundschule,Öffentlich,Düsseldorf,Städt. Montessori-Grundschule - Primarstufe -,2118924848.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,32,10.7,0,6,26,15,8,24,107,"2024,2023,2022",Unfallatlas,Düsseldorf-Garath,316,51.1435907,6.8976828,Düsseldorf-Garath,Düsseldorf-Hellerhof,1372,51.1331097,6.9081155,,Benrath Betriebshof,2246,51.1610231,6.8842833,,Benrath Betriebshof,2268,51.1610492,6.8834101,,Urdenbacher Allee,2619,51.1620659,6.87502,2,Schloss Benrath,2899,51.1622562,6.8683888,1,Erich-Ollenhauer-Straße,133,51.140764,6.8951102,,Johannes-Radke-Straße,149,51.1425732,6.8924196,,"Garath S, Westseite",256,51.1431003,6.8971817,1,28,60,"1, 2, 3, Düsseldorf-Garath",75.0
184184,2.0,Clarenhofschule,Städt. Gem. Grundschule,,"Köln, GG Clarenhofschule",3.0,50859,Köln,Schulstr. 2,2234.0,9998890.0,2234.0,9998899.0,184184@schule.nrw.de,http://www.clarenhofschule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,347459.0,5645147.0,,50.93775,6.828907,Grundschule,Öffentlich,Köln,Clarenhofschule Städt. Gem. Grundschule,22349998890.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,32,10.7,0,4,28,8,5,17,66,"2024,2023,2022",Unfallatlas,Lövenich,690,50.9428837,6.8344286,,Köln-Weiden West,1027,50.9408525,6.8150982,,Frechen-Königsdorf,3580,50.9364404,6.7778658,,Weiden Römergrab,67,50.938326,6.8286303,1,Weiden Zentrum,446,50.9381669,6.8352382,,Weiden West,949,50.940426,6.8160495,1,Frechener Weg,196,50.9387916,6.8266485,,Ostlandstraße,298,50.9358029,6.8318236,,Üsdorf,315,50.9352632,6.8267632,,28,59,"1, A, B, C, D",65.0
185413,2.0,Städt. Gem. Grundschule,Merianstr. I,- Primarstufe -,"Köln, GG Merianstr. I",3.0,50765,Köln,Merianstr. 7-9,221.0,337300610.0,221.0,337300629.0,185413@schule.nrw.de,http://www.ggs-merianstr.de,1.0,10182.0,5315000.0,1.0,01.08.1975,EPSG:25832,352589.0,5654955.0,,51.027223,6.89789,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Merianstr. I - Primarstufe -,221337300610.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,13,4.3,0,1,12,6,5,9,122,"2024,2023,2022",Unfallatlas,"U-Bahn (51.0273, 6.8937)",291,51.0272959,6.8937293,,Köln-Chorweiler Nord,363,51.0280319,6.8928561,,"U-Bahn (51.0290, 6.8917)",472,51.02896,6.8917343,,Chorweiler,692,51.021006,6.8981612,,Heimersdorf,1802,51.011997,6.9067136,,Merkenich,3514,51.0280717,6.9481232,,Weichselring,117,51.0267131,6.8964257,,Neißestraße,413,51.0299687,6.8939135,,Swinestraße,538,51.031152,6.893407,,15,71,"A, B, C, D, E, F, G, H",75.0
185425,2.0,Städt. Gem. Grundschule,Soldiner Str.,,"Köln, GG Soldiner Straße",3.0,50767,Köln,Soldiner Str. 68,221.0,35689990.0,221.0,356899919.0,185425@schule.nrw.de,http://www.ggssoldinerstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1975,EPSG:25832,351791.0,5652630.0,,51.006125,6.887469,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Soldiner Str.,22135689990.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,14,4.7,0,1,13,2,1,9,134,"2024,2023,2022",Unfallatlas,Köln Volkhovener Weg,972,51.0140864,6.8932138,,Köln-Longerich,1316,50.9982365,6.9014803,,Heimersdorf,1499,51.0119474,6.9067943,,Heimersdorf,1496,51.011997,6.9067136,,Chorweiler,1736,51.020301,6.8978705,,Longerich Friedhof,2037,50.995613,6.9113075,,Unnauer Weg,180,51.0071044,6.8895145,,"Bus (51.0071, 6.8896)",188,51.0071191,6.8896472,,Korber Weg,195,51.0057613,6.8901979,,9,31,,65.0
186636,2.0,Stadt Köln,Maria-Montessori-Schule am Pistorhof,Gemeinschaftsgrundschule - Primarstufe -,"Köln, GG Maria-Montessori",3.0,50827,Köln,Am Pistorhof 11,221.0,2979083100.0,221.0,2979083112.0,186636@schule.nrw.de,http://www.monte-gs.de,1.0,10182.0,5315000.0,1.0,01.08.1977,EPSG:25832,353198.0,5648038.0,,50.96522,6.909364,Grundschule,Öffentlich,Köln,Stadt Köln Maria-Montessori-Schule am Pistorhof Gemeinschaftsgrundschule - Primarstufe -,2212979083100.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,68,22.7,1,12,55,36,5,41,45,"2024,2023,2022",Unfallatlas,Rochusplatz,1037,50.9572611,6.9016498,,Leyendeckerstraße,1139,50.9550144,6.9080399,,Akazienweg,1190,50.9608093,6.8938854,,Iltisstraße,228,50.9647565,6.9125422,,Margaretastraße,461,50.9685617,6.9054712,,Lenauplatz,938,50.9588677,6.9181858,,Iltisstraße,154,50.964571,6.9113071,,Butzweilerstraße,638,50.9688218,6.9164477,,Feltenstraße,672,50.9630552,6.9003992,,8,37,,70.0
187963,2.0,Kölner Domsingschule - Ersatzschule -,Priv. Grundschule f. Jungen u. Mädchen,des Erzbistums Köln,"Köln, KG Domsingschule",3.0,50931,Köln,Clarenbachstr. 5-15,221.0,9401830.0,221.0,9401839.0,187963@schule.nrw.de,https://koelner-dommusik.de/,2.0,71110.0,5315000.0,1.0,01.08.1986,EPSG:25832,353533.0,5644749.0,,50.935748,6.915455,Grundschule,Privat,Köln,Kölner Domsingschule - Ersatzschule - Priv. Grundschule f. Jungen u. Mädchen des Erzbistums Köln,2219401830.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,70,23.3,1,11,58,37,10,44,130,"2024,2023,2022",Unfallatlas,Piusstraße,1350,50.9457941,6.9262708,,Körnerstraße,1421,50.9480753,6.9207843,,Hans-Böckler-Platz/Bf West,1480,50.9436444,6.932466,,Melaten,128,50.9367804,6.9162608,,Aachener Straße/Gürtel,445,50.9369858,6.909415,2,Melatengürtel,526,50.939288,6.9104707,13,Melaten,139,50.9368453,6.9163905,B,Aachener Straße / Gürtel,427,50.9368838,6.9096319,A,Karl-Schwering-Platz,521,50.9312498,6.9175196,,8,62,"1, 13, 2, 3, 4, A, B, C, D",70.0
189169,2.0,Städt. Gem. Grundschule,Zwirnerstr.,,"Köln, GG Zwirnerstraße",3.0,50678,Köln,Zwirnerstr. 15-17,221.0,9906760.0,221.0,99067620.0,189169@schule.nrw.de,http://www.zwirnerstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1985,EPSG:25832,356784.0,5643478.0,,50.925142,6.962191,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Zwirnerstr.,2219906760.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,130,43.3,0,9,121,71,21,66,73,"2024,2023,2022",Unfallatlas,Kartäuserhof,259,50.9245332,6.9586306,,Chlodwigplatz,422,50.9218252,6.9592777,,Severinstraße,511,50.9286911,6.957551,,Kartäuserhof,259,50.9251054,6.9584975,,Ubierring,380,50.9224034,6.9654443,,Chlodwigplatz,442,50.921293,6.9606099,,Severinskirche,184,50.9235321,6.961602,,Rosenstraße,207,50.9269135,6.9612994,,Rheinauhafen,222,50.9249104,6.965336,,46,89,"132, 133, A, B, C, E",75.0
190100,2.0,Städt. Gem. Grundschule,Irisweg,,"Köln, GG Irisweg",3.0,51143,Köln,Irisweg 2,2203.0,1017390.0,2203.0,10173912.0,190100@schule.nrw.de,http://www.grundschule-irisweg.de,1.0,10182.0,5315000.0,1.0,01.08.1987,EPSG:25832,363237.0,5637430.0,,50.872352,7.056218,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Irisweg,22031017390.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,8,2.7,0,1,7,3,1,6,148,"2024,2023,2022",Unfallatlas,Porz (Rhein),1345,50.8832667,7.0644885,,Porz-Wahn,2258,50.858162,7.079225,,Köln Steinstraße,2551,50.8952751,7.0576212,,Rosenhügel,338,50.8741957,7.0600489,,Zündorf,862,50.8660632,7.0490364,,Porz Markt,1182,50.8828538,7.0588699,,"Bus (50.8728, 7.0560)",46,50.8727521,7.0560473,,Zündorf,834,50.8661434,7.0495549,,An St. Marien,930,50.8641188,7.0538827,,3,17,,55.0
190299,2.0,Städt. Gem. Grundschule Müngersdorf,- Primarstufe -,,"Köln, GG Müngersdorf",3.0,50933,Köln,Wendelinstr. 64,221.0,2225370.0,221.0,22253712.0,190299@schule.nrw.de,http://www.ggs-muengersdorf.de,1.0,10182.0,5315000.0,1.0,01.08.1988,EPSG:25832,351063.0,5645428.0,,50.941217,6.880049,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Müngersdorf - Primarstufe -,2212225370.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,49,16.3,0,7,42,25,5,29,60,"2024,2023,2022",Unfallatlas,Köln-Müngersdorf/Technologiepark,994,50.9484237,6.888433,,Rochusplatz,2325,50.9571338,6.9015751,,Akazienweg,2368,50.9606948,6.8937278,,Alter Militärring,400,50.937732,6.8814775,1,Rhein Energie Stadion,500,50.936966,6.8777062,,Rheinenergie-Stadion,550,50.937628,6.874639,,Wendelinstraße,69,50.9406047,6.8798739,,Am Serviesberg,98,50.9419994,6.8793986,,Vitalisstraße Süd,258,50.9431339,6.8821147,,22,66,"1, 144, A, B",65.0
192260,2.0,Yitzhak-Rabin-Schule,Jüdische Gemeinde Düsseldorf K.d.ö.R.,- Ersatzschule -,"Düsseldorf, JG Yitzhak-Rabin-Schule",1.0,40476,Düsseldorf,Paul-Spiegel-Platz 1,211.0,8632320.0,211.0,86323219.0,192260@schule.nrw.de,http://www.yitzhak-rabin-schule.de,2.0,73799.0,5111000.0,1.0,01.08.1993,EPSG:25832,344942.0,5679206.0,,51.24312,6.778491,Grundschule,Privat,Düsseldorf,Yitzhak-Rabin-Schule Jüdische Gemeinde Düsseldorf K.d.ö.R. - Ersatzschule -,2118632320.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,148,49.3,0,19,129,68,24,84,50,"2024,2023,2022",Unfallatlas,ERGO-Platz/Klever Straße,419,51.239986,6.7751426,,Kennedydamm,455,51.2434703,6.7719783,,Golzheimer Platz,820,51.2465904,6.7680891,,Essener Straße,332,51.2442186,6.7829233,,Dreieck,380,51.2404183,6.7818368,2,Münsterplatz,543,51.2436562,6.786238,,Kolpingplatz,207,51.2412597,6.7783387,1,Bankstraße,213,51.244793,6.7799801,,Münsterstraße/Feuerwache,311,51.2419861,6.7825722,4,30,106,"1, 2, 3, 4, 5, 6, 7",75.0
194797,2.0,Lauder-Morijah-Schule,Trägerverein der Jüdischen Schule,zu Köln e.V.,"Köln, JG Lauder-Morijah-Schule",3.0,50823,Köln,Ottostr. 85,221.0,71662402.0,221.0,71662400.0,194797@schule.nrw.de,http://lms-koeln.de/,2.0,79182.0,5315000.0,1.0,01.08.2002,EPSG:25832,354365.0,5647048.0,,50.956619,6.926368,Grundschule,Privat,Köln,Lauder-Morijah-Schule Trägerverein der Jüdischen Schule zu Köln e.V.,22171662402.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,119,39.7,0,13,106,67,16,77,35,"2024,2023,2022",Unfallatlas,Köln-Ehrenfeld,894,50.9515024,6.9165293,,Venloer Straße,959,50.9512002,6.9157119,,Venloer Straße/Gürtel,981,50.9500125,6.917097,,Nußbaumerstraße,193,50.9570744,6.9237039,,Subbelrather Straße/Gürtel,399,50.9548205,6.9214386,,Liebigstraße,532,50.9519063,6.9250911,,Schirmerstraße,333,50.9544106,6.9295691,,Schadowstraße,338,50.9537477,6.9279347,,Liebigstraße,453,50.952624,6.92512,,12,40,"141, 142, 143",65.0
195250,2.0,Olympia-Schule,der Stadt Köln,Gemeinschaftsgrundschule Primarstufe,"Köln, GG Olympia-Schule",3.0,50859,Köln,Neue Sandkaul 23,221.0,98747090.0,,,195250@schule.nrw.de,http://www.olympia-schule.de,1.0,10182.0,5315000.0,1.0,01.08.2007,EPSG:25832,348125.0,5648091.0,,50.964381,6.837151,Grundschule,Öffentlich,Köln,Olympia-Schule der Stadt Köln Gemeinschaftsgrundschule Primarstufe,22198747090.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,19,6.3,0,2,17,13,1,11,124,"2024,2023,2022",Unfallatlas,Lövenich,2398,50.9428837,6.8344286,,Köln-Weiden West,3038,50.9408525,6.8150982,,Akazienweg,3983,50.9606948,6.8937278,,Schaffrathsgasse,2449,50.9716411,6.8701662,,Bocklemünd,2566,50.9693293,6.8729366,,Ollenhauerring,2700,50.9758625,6.8711293,,Rosmarinweg,279,50.9630598,6.8405396,,Widdersdorf,288,50.9664719,6.8347315,,Im Buschfelde,313,50.9671894,6.8373396,,25,45,,50.0
195509,2.0,BilinGO Bilinguale Grundschule Köln,Ersatzschule der Primarstufe,in der Trägerschaft der BilinGO gGmbH,"Köln, GG BilinGO Bilinguale Grundschule",3.0,50933,Köln,Stolberger Str. 311,221.0,78873800.0,221.0,78873810.0,195509@schule.nrw.de,http://www.bilingo-grundschule.eu,2.0,82302.0,5315000.0,1.0,01.08.2007,EPSG:25832,352002.0,5645482.0,,50.941944,6.893383,Grundschule,Privat,Köln,BilinGO Bilinguale Grundschule Köln Ersatzschule der Primarstufe in der Trägerschaft der BilinGO gGmbH,22178873800.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,18,6.0,0,1,17,10,1,13,25,"2024,2023,2022",Unfallatlas,Köln-Müngersdorf/Technologiepark,800,50.9484237,6.888433,,Rochusplatz,1768,50.9564539,6.9036919,,Leyendeckerstraße,1779,50.9550144,6.9080399,,Clarenbachstift,519,50.9373225,6.8944328,1,Eupener Straße,565,50.9374722,6.8895533,,Maarweg,679,50.9372281,6.8995306,1,Geilenkircher Straße,251,50.9421411,6.8969584,,Stolberger Straße/Eupener Straße,318,50.9423122,6.8888813,,Karnevalsmuseum,525,50.9459939,6.8972288,A,6,58,"1, A, B, C",65.0
195870,2.0,"Aktive Schule Köln, Grundschule der",Gemeinnützigen Gesellschaft ASK mbH,Staatlich genehmigte Ersatzschule,"Köln, GG Aktive Schule (ASK)",3.0,50829,Köln,Wasseramselweg 11,221.0,9527570.0,221.0,95275729.0,195870@schule.nrw.de,http://www.aktive-schule-koeln.de,2.0,81929.0,5315000.0,1.0,01.08.2009,EPSG:25832,350979.0,5646502.0,,50.950847,6.878415,Grundschule,Privat,Köln,"Aktive Schule Köln, Grundschule der Gemeinnützigen Gesellschaft ASK mbH Staatlich genehmigte Ersatzschule",2219527570.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,12,4.0,0,0,12,8,1,11,207,"2024,2023,2022",Unfallatlas,Köln-Müngersdorf/Technologiepark,752,50.9484237,6.888433,,Akazienweg,1533,50.9606948,6.8937278,,Rochusplatz,1766,50.9571338,6.9015751,,Alter Militärring,1474,50.937732,6.8814775,1,Rheinenergie-Stadion,1494,50.937628,6.874639,,Akazienweg,1539,50.9605875,6.8940188,,Wasseramselweg,116,50.9498562,6.8779001,144,Vogelsanger Markt,553,50.9555409,6.8810258,,Falkenweg,673,50.9555168,6.884533,,5,49,144,60.0
197518,2.0,Städt.Gemeinschaftsgrundschule Köln-Sülz,- Primarstufe -,,"Köln, GG Mommsenstraße",3.0,50935,Köln,Mommsenstr. 5-11,221.0,4744600.0,221.0,47446027.0,197518@schule.nrw.de,http://www.grundschule-mommsenstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.2013,EPSG:25832,353323.0,5642764.0,,50.917856,6.913267,Grundschule,Öffentlich,Köln,Städt.Gemeinschaftsgrundschule Köln-Sülz - Primarstufe -,2214744600.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,81,27.0,0,14,67,56,8,45,147,"2024,2023,2022",Unfallatlas,Köln Süd,2001,50.9276006,6.9372707,1,Rudolfplatz,2694,50.9359508,6.9388235,,Poststraße,2971,50.9310045,6.9501731,,Mommsenstraße,254,50.919063,6.9101973,9,Euskirchener Straße,261,50.917324,6.9168891,,Zülpicher Straße/Gürtel,268,50.919742,6.915645,,Krieler Straße,584,50.921875,6.9079128,,Gleueler Straße/Gürtel,620,50.9232875,6.9112721,,Freiligrathstraße,634,50.9196953,6.9047054,,10,56,9,70.0
