schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe
186454,30,Lore-Lorentz-Schule,Städt. Berufskolleg,"Berufliches Gymnasium, Sekundarstufe II","Düsseldorf, BK Lore-Lorentz-Schule",1,40229,Düsseldorf,Schloßallee 14,0211,8999710,0211,8999772,186454@schule.nrw.de,http://www.lore-lorentz-schule.de,1,10042,05111000,1,01.08.1977,EPSG:25832,349553,5673986,,51.197449,6.846692,Berufskolleg,Öffentlich,Düsseldorf,"Lore-Lorentz-Schule Städt. Berufskolleg Berufliches Gymnasium, Sekundarstufe II",02118999710,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
186600,83,Alfred-Adler-Schule,Klinikschule der Stadt Düsseldorf,,"Düsseldorf, KR Alfred-Adler-Schule",1,40225,Düsseldorf,Moorenstr. 5,0211,8998843,0211,8929246,186600@schule.nrw.de,http://www.alfred-adler-schule.de,1,10042,05111000,1,01.08.1977,EPSG:25832,345513,5674250,,51.198743,6.7888,Sonstige,Öffentlich,Düsseldorf,Alfred-Adler-Schule Klinikschule der Stadt Düsseldorf,02118998843,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
186636,02,Stadt Köln,Maria-Montessori-Schule am Pistorhof,Gemeinschaftsgrundschule - Primarstufe -,"Köln, GG Maria-Montessori",3,50827,Köln,Am Pistorhof 11,0221,2979083100,0221,2979083112,186636@schule.nrw.de,http://www.monte-gs.de,1,10182,05315000,1,01.08.1977,EPSG:25832,353198,5648038,,50.96522,6.909364,Grundschule,Öffentlich,Köln,Stadt Köln Maria-Montessori-Schule am Pistorhof Gemeinschaftsgrundschule - Primarstufe -,02212979083100,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0
187410,17,Rudolf-Steiner-Schule,Priv. Schule eigener Art,für Jungen u. Mädchen,"Düsseldorf, FW Rudolf-Steiner-Schule",1,40625,Düsseldorf,Diepenstr. 15,0211,232069,0211,233458,187410@schule.nrw.de,http://www.waldorfschuleduesseldorf.de,2,73120,05111000,1,01.08.1979,EPSG:25832,349621,5677684,,51.230697,6.846114,Waldorfschule,Privat,Düsseldorf,Rudolf-Steiner-Schule Priv. Schule eigener Art für Jungen u. Mädchen,0211232069,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
187434,08,LVR-Förderschule Düsseldorf,Kurt-Schwitters-Schule,Förderschwerpunkt Sprache - Sek.I -,"Düsseldorf, FÖ SQ Kurt-Schwitters-Schule",1,40625,Düsseldorf,Gräulinger Str. 110,0211,2807063,0211,280706499,187434@schule.nrw.de,http://www.kurt-schwitters-schule.de,1,10029,05111000,1,01.08.1980,EPSG:25832,350489,5678967,,51.242454,6.858001,Förderschule,Öffentlich,Düsseldorf,LVR-Förderschule Düsseldorf Kurt-Schwitters-Schule Förderschwerpunkt Sprache - Sek.I -,02112807063,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
187604,17,Freie Waldorfschule in Köln,Private Schule eigener Art,für Jungen u. Mädchen,"Köln, FW Weichselring",3,50765,Köln,Weichselring 6-8,0221,9703440,0221,97034430,187604@schule.nrw.de,http://www.waldorfschule-koeln.de,2,73167,05315000,1,01.08.1980,EPSG:25832,352389,5655221,,51.029562,6.894932,Waldorfschule,Privat,Köln,Freie Waldorfschule in Köln Private Schule eigener Art für Jungen u. Mädchen,02219703440,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
187689,30,Berufskolleg Bachstraße,Städt. Schule für Wirtschaft mit,"Wirtschaftsgymnasium, Sekundarstufe II","Düsseldorf, BK Bachstraße",1,40227,Düsseldorf,Schmiedestr. 17,0211,8922411,0211,8929641,187689@schule.nrw.de,http://www.bkb-duesseldorf.de,1,10042,05111000,1,01.08.1980,EPSG:25832,346808,5675555,,51.210818,6.806764,Berufskolleg,Öffentlich,Düsseldorf,"Berufskolleg Bachstraße Städt. Schule für Wirtschaft mit Wirtschaftsgymnasium, Sekundarstufe II",02118922411,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
187690,30,Elly-Heuss-Knapp-Schule,Berufskolleg der Stadt Düsseldorf,Schule der Sekundarstufe II,"Düsseldorf, BK Elly-Heuss-Knapp-Schule",1,40591,Düsseldorf,Siegburger Str. 137-139,0211,8922304,0211,8922314,187690@schule.nrw.de,http://www.elly-bk.de,1,10042,05111000,1,01.08.1980,EPSG:25832,347042,5674443,,51.200889,6.810586,Berufskolleg,Öffentlich,Düsseldorf,Elly-Heuss-Knapp-Schule Berufskolleg der Stadt Düsseldorf Schule der Sekundarstufe II,02118922304,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
187847,30,Stadt Köln,Werner-von-Siemens-Schule,Berufskolleg  - Sekundarstufe II -,"Köln, BK Werner-von-Siemens-Schule",3,50679,Köln,Eitorfer Str. 18,0221,22191800,0221,22191832,187847@schule.nrw.de,http://www.wvs-koeln.de,1,10182,05315000,1,01.08.1980,EPSG:25832,358412,5644569,,50.935349,6.984917,Berufskolleg,Öffentlich,Köln,Stadt Köln Werner-von-Siemens-Schule Berufskolleg  - Sekundarstufe II -,022122191800,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
187859,30,Städt. Lessing-Gymnasium und,Städt. Lessing-Berufskolleg,Schulen der Sekundarstufen I und II,"Düsseldorf, BK Lessing",1,40227,Düsseldorf,Ellerstr. 84,0211,8922610,0211,8929151,187859@schule.nrw.de,http://www.lgbk.de,1,10042,05111000,1,01.08.1980,EPSG:25832,346119,5676155,,51.216024,6.79665,Berufskolleg,Öffentlich,Düsseldorf,Städt. Lessing-Gymnasium und Städt. Lessing-Berufskolleg Schulen der Sekundarstufen I und II,02118922610,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
187902,15,Städt. Max-Ernst-Gesamtschule,- Sekundarstufen I und II -,,"Köln, GE Max-Ernst-Gesamtschule",3,50829,Köln,Tollerstr. 16,0221,9922080,0221,992208110,187902@schule.nrw.de,http://www.max-ernst-gesamtschule-koeln.de,1,10182,05315000,1,01.08.1981,EPSG:25832,350543,5649626,,50.978807,6.870929,Gesamtschule,Öffentlich,Köln,Städt. Max-Ernst-Gesamtschule - Sekundarstufen I und II -,02219922080,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0
187963,02,Kölner Domsingschule - Ersatzschule -,Priv. Grundschule f. Jungen u. Mädchen,des Erzbistums Köln,"Köln, KG Domsingschule",3,50931,Köln,Clarenbachstr. 5-15,0221,9401830,0221,9401839,187963@schule.nrw.de,https://koelner-dommusik.de/,2,71110,05315000,1,01.08.1986,EPSG:25832,353533,5644749,,50.935748,6.915455,Grundschule,Privat,Köln,Kölner Domsingschule - Ersatzschule - Priv. Grundschule f. Jungen u. Mädchen des Erzbistums Köln,02219401830,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
188086,30,"Heinrich-Hertz-Berufskolleg,Städt.Schule","f. Elektrotechnik, Informationstechn. u.","Chemie, Berufl. Gymnasium,Sekundarst. II","Düsseldorf, BK Heinrich-Hertz",1,40225,Düsseldorf,Redinghovenstr. 16,0211,8928750,0211,8929169,188086@schule.nrw.de,http://www.hhbk.de,1,10042,05111000,1,01.08.1981,EPSG:25832,345630,5675065,,51.206098,6.790123,Berufskolleg,Öffentlich,Düsseldorf,"Heinrich-Hertz-Berufskolleg,Städt.Schule f. Elektrotechnik, Informationstechn. u. Chemie, Berufl. Gymnasium,Sekundarst. II",02118928750,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
188165,15,Katharina-Henoth-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,"Köln, GE Katharina-Henoth-Schule",3,51103,Köln,Adalbertstr. 17,0221,888090,0221,8880921,188165@schule.nrw.de,http://www.igs-kathi.de,1,10182,05315000,1,01.08.1982,EPSG:25832,361469,5644897,,50.939039,7.028272,Gesamtschule,Öffentlich,Köln,Katharina-Henoth-Schule Städt. Gesamtschule - Sekundarstufen I und II -,0221888090,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0
188232,15,Städt. Heinrich-Heine-Gesamtschule,- Sekundarstufe I und II -,,"Düsseldorf, GE Heinrich-Heine-Gesamtsch.",1,40237,Düsseldorf,Graf-Recke-Str. 170,0211,8998512,0211,8929274,188232@schule.nrw.de,http://www.ge-heinrich-heine.eschool.de,1,10042,05111000,1,01.08.1982,EPSG:25832,347739,5679314,,51.244844,6.818486,Gesamtschule,Öffentlich,Düsseldorf,Städt. Heinrich-Heine-Gesamtschule - Sekundarstufe I und II -,02118998512,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0
188610,30,Stadt Köln,Erich-Gutenberg-Berufskolleg,- Sekundarstufe II -,"Köln, BK Erich-Gutenberg",3,51065,Köln,Modemannstr. 25,0221,969580,0221,9695839,188610@schule.nrw.de,http://www.egb-koeln.de,1,10182,05315000,1,01.08.1983,EPSG:25832,360910,5646238,,50.950956,7.019808,Berufskolleg,Öffentlich,Köln,Stadt Köln Erich-Gutenberg-Berufskolleg - Sekundarstufe II -,0221969580,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
188621,30,Technisches Berufskolleg Färberstraße,Städt. Schule der Sekundarstufe II,,"Düsseldorf, BK Techn. BK Färberstraße",1,40223,Düsseldorf,Färberstr. 34,0211,8998650,0211,8998698,188621@schule.nrw.de,http://www.fjbk.de,1,10042,05111000,1,01.08.1983,EPSG:25832,345458,5675549,,51.210401,6.787454,Berufskolleg,Öffentlich,Düsseldorf,Technisches Berufskolleg Färberstraße Städt. Schule der Sekundarstufe II,02118998650,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
189169,02,Städt. Gem. Grundschule,Zwirnerstr.,,"Köln, GG Zwirnerstraße",3,50678,Köln,Zwirnerstr. 15-17,0221,9906760,0221,99067620,189169@schule.nrw.de,http://www.zwirnerstrasse.de,1,10182,05315000,1,01.08.1985,EPSG:25832,356784,5643478,,50.925142,6.962191,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Zwirnerstr.,02219906760,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0
189819,15,Hulda-Pankok-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,"Düsseldorf, GE Hulda-Pankok-Schule",1,40225,Düsseldorf,Brinckmannstr. 16,0211,8928241,0211,8929215,189819@schule.nrw.de,http://www.hulda-pankok-gesamtschule.de,1,10042,05111000,1,01.08.1988,EPSG:25832,345672,5674717,,51.202983,6.790873,Gesamtschule,Öffentlich,Düsseldorf,Hulda-Pankok-Schule Städt. Gesamtschule - Sekundarstufen I und II -,02118928241,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0
190100,02,Städt. Gem. Grundschule,Irisweg,,"Köln, GG Irisweg",3,51143,Köln,Irisweg 2,02203,1017390,02203,10173912,190100@schule.nrw.de,http://www.grundschule-irisweg.de,1,10182,05315000,1,01.08.1987,EPSG:25832,363237,5637430,,50.872352,7.056218,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Irisweg,022031017390,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0
190202,08,Städtische Förderschule,mit dem Förderschwerpunkt Sprache,,"Köln, FÖ SQ Brehmstraße",3,50735,Köln,Brehmstr. 2,0221,22130572,0221,22130573,190202@schule.nrw.de,http://fs-sprache-brehmstrasse.de,1,10182,05315000,1,01.08.1988,EPSG:25832,357636,5648216,,50.967933,6.972454,Förderschule,Öffentlich,Köln,Städtische Förderschule mit dem Förderschwerpunkt Sprache,022122130572,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
190299,02,Städt. Gem. Grundschule Müngersdorf,- Primarstufe -,,"Köln, GG Müngersdorf",3,50933,Köln,Wendelinstr. 64,0221,2225370,0221,22253712,190299@schule.nrw.de,http://www.ggs-muengersdorf.de,1,10182,05315000,1,01.08.1988,EPSG:25832,351063,5645428,,50.941217,6.880049,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Müngersdorf - Primarstufe -,02212225370,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0
190767,30,Stadt Köln,Berufskolleg Ehrenfeld,- Sekundarstufe II -,"Köln, BK Ehrenfeld",3,50823,Köln,Weinsbergstr. 72,0221,9514930,0221,95149313,190767@schule.nrw.de,http://www.bke-koeln.de,1,10182,05315000,1,01.08.1990,EPSG:25832,354076,5645370,,50.941466,6.922929,Berufskolleg,Öffentlich,Köln,Stadt Köln Berufskolleg Ehrenfeld - Sekundarstufe II -,02219514930,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
191632,08,Städt. Förderschule,mit dem Förderschwerpunkt Sprache,- Primarstufe -,"Köln, FÖ SQ Alter Mühlenweg",3,50679,Köln,Alter Mühlenweg 2,0221,35570040,0221,355700415,191632@schule.nrw.de,http://www.fs-sprache-alter-muehlenweg.de,1,10182,05315000,1,01.08.1992,EPSG:25832,358072,5643693,,50.927393,6.980422,Förderschule,Öffentlich,Köln,Städt. Förderschule mit dem Förderschwerpunkt Sprache - Primarstufe -,022135570040,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
191796,30,Barbara-von-Sell-Berufskolleg,der Stadt Köln,- Sekundarstufe II -,"Köln, BK Barbara-von-Sell",3,50733,Köln,Niehler Kirchweg 118,0221,8201100,0221,82011061,191796@schule.nrw.de,https://www.bvs-bk.de/,1,10182,05315000,1,01.08.1992,EPSG:25832,356352,5648556,,50.97067,6.954046,Berufskolleg,Öffentlich,Köln,Barbara-von-Sell-Berufskolleg der Stadt Köln - Sekundarstufe II -,02218201100,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
191863,15,Städt. Joseph-Beuys-Gesamtschule,- Sekundarstufen I und II -,,"Düsseldorf, GE Joseph-Beuys",1,40591,Düsseldorf,Siegburger Str. 149,0211,8922800,0211,8929227,191863@schule.nrw.de,http://www.joseph-beuys-gesamtschule.de,1,10042,05111000,1,01.08.1992,EPSG:25832,347087,5674212,,51.198825,6.811328,Gesamtschule,Öffentlich,Düsseldorf,Städt. Joseph-Beuys-Gesamtschule - Sekundarstufen I und II -,02118922800,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0
192260,02,Yitzhak-Rabin-Schule,Jüdische Gemeinde Düsseldorf K.d.ö.R.,- Ersatzschule -,"Düsseldorf, JG Yitzhak-Rabin-Schule",1,40476,Düsseldorf,Paul-Spiegel-Platz 1,0211,8632320,0211,86323219,192260@schule.nrw.de,http://www.yitzhak-rabin-schule.de,2,73799,05111000,1,01.08.1993,EPSG:25832,344942,5679206,,51.24312,6.778491,Grundschule,Privat,Düsseldorf,Yitzhak-Rabin-Schule Jüdische Gemeinde Düsseldorf K.d.ö.R. - Ersatzschule -,02118632320,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
192545,15,Freie Christl. Gesamtschule Düsseldorf,Priv.staatl.gen.ev.ErsatzschuleSek Iu.II,d.Rhein.-Berg.Verein Fr. Christl.Schulen,"Düsseldorf, GE FreieChristl.Gesamtschule",1,40599,Düsseldorf,Fürstenberger Str. 10,0211,999475,0211,999476,192545@schule.nrw.de,http://www.fcs-duesseldorf.de,2,73581,05111000,1,01.08.1994,EPSG:25832,350607,5672414,,51.1836,6.86242,Gesamtschule,Privat,Düsseldorf,Freie Christl. Gesamtschule Düsseldorf Priv.staatl.gen.ev.ErsatzschuleSek Iu.II d.Rhein.-Berg.Verein Fr. Christl.Schulen,0211999475,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
193021,15,Freie Schule Köln - Gesamtschule,(Ersatzschule) besonderer Prägung-Sek.I-,des Vereins Freie Schule Köln e.V.,"Köln, GE Freie Schule",3,50670,Köln,Bernhard-Letterhaus-Str. 17,0221,8888210,0221,88882120,193021@schule.nrw.de,https://www.freie-schule-koeln.de,2,73910,05315000,1,01.08.1995,EPSG:25832,356169,5646835,,50.955158,6.952121,Gesamtschule,Privat,Köln,Freie Schule Köln - Gesamtschule (Ersatzschule) besonderer Prägung-Sek.I- des Vereins Freie Schule Köln e.V.,02218888210,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
193290,25,Tages- und Abendschule Köln ( TAS ),Staatl. anerkanntes Weiterbildungskolleg,Abendrealschule - Ersatzschule -,"Köln, WBK RS, Gym Tages- und Abendschule",3,51063,Köln,Genovevastr. 72,0221,9620210,0221,9620219,193290@schule.nrw.de,http://www.tas-koeln.de,2,75085,05315000,1,01.08.1996,EPSG:25832,360158,5647793,,50.964749,7.008512,Weiterbildungskolleg,Privat,Köln,Tages- und Abendschule Köln ( TAS ) Staatl. anerkanntes Weiterbildungskolleg Abendrealschule - Ersatzschule -,02219620210,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
193770,10,Städt. Georg-Schulhoff-Realschule,- Sekundarstufe I -,,"Düsseldorf, RS Georg-Schulhoff",1,40627,Düsseldorf,Kamper Weg 291,0211,8927920,0211,8927929,193770@schule.nrw.de,http://www.georg-schulhoff-realschule.de,1,10042,05111000,1,01.08.1998,EPSG:25832,350712,5676059,,51.216381,6.862405,Realschule,Öffentlich,Düsseldorf,Städt. Georg-Schulhoff-Realschule - Sekundarstufe I -,02118927920,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0
194335,30,"Berufskolleg f. Informations-,Kommuni-",kations- und Automatisierungstechnik,-Sekundarst. II- Schulträger Siemens AG,"Düsseldorf, BK Siemens AG",1,40468,Düsseldorf,Klaus-Bungert-Str. 6,0173,3615650,,,194335@schule.nrw.de,http://ausbildung.siemens.com,2,78347,05111000,1,01.10.1999,EPSG:25832,344214,5682550,,51.272969,6.766613,Berufskolleg,Privat,Düsseldorf,"Berufskolleg f. Informations-,Kommuni- kations- und Automatisierungstechnik -Sekundarst. II- Schulträger Siemens AG",01733615650,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
194402,17,Michaeli Schule,Freie Waldorfschule,,"Köln, FW Michaeli Schule",3,50677,Köln,Vorgebirgswall 4-8,0221,9235910,0221,92359113,194402@schule.nrw.de,http://www.michaeli-schule-koeln.de,2,82466,05315000,1,01.08.2000,EPSG:25832,355500,5643076,,50.921209,6.944093,Waldorfschule,Privat,Köln,Michaeli Schule Freie Waldorfschule,02219235910,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
194736,08,LVR-Gerricus-Schule,Förderschule mit dem Förderschwerpunkt,Hören u. Kommunikation  - P. und Sek.I -,"Düsseldorf, FÖ HK LVR-Gerricus-Schule",1,40625,Düsseldorf,Gräulinger Str. 103,0211,2919810,0211,291981129,194736@schule.nrw.de,http://www.gerricus-schule.lvr.de,1,10029,05111000,1,01.08.2002,EPSG:25832,350549,5679035,,51.24308,6.858832,Förderschule,Öffentlich,Düsseldorf,LVR-Gerricus-Schule Förderschule mit dem Förderschwerpunkt Hören u. Kommunikation  - P. und Sek.I -,02112919810,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
194797,02,Lauder-Morijah-Schule,Trägerverein der Jüdischen Schule,zu Köln e.V.,"Köln, JG Lauder-Morijah-Schule",3,50823,Köln,Ottostr. 85,0221,71662402,0221,71662400,194797@schule.nrw.de,http://lms-koeln.de/,2,79182,05315000,1,01.08.2002,EPSG:25832,354365,5647048,,50.956619,6.926368,Grundschule,Privat,Köln,Lauder-Morijah-Schule Trägerverein der Jüdischen Schule zu Köln e.V.,022171662402,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
194955,20,"Freies Christliches Gymnasium,Pr. Evang.","Gymnasium,Staatl.genehm.Ersatzschule des",Rhein.-Berg. Verein Fr. Christl. Schulen,"Düsseldorf, Gym Freies Christliches",1,40599,Düsseldorf,Buchenstr. 1,0211,2397740,0211,239774333,194955@schule.nrw.de,http://www.fcg-duesseldorf.de,2,73581,05111000,1,15.09.2003,EPSG:25832,350681,5671636,,51.176628,6.863801,Gymnasium,Privat,Düsseldorf,"Freies Christliches Gymnasium,Pr. Evang. Gymnasium,Staatl.genehm.Ersatzschule des Rhein.-Berg. Verein Fr. Christl. Schulen",02112397740,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
194992,30,Berufskolleg für Medienberufe,"Fachschule für Technik, Fachr. Medien",d. bm-gesellschaft für bild. in medienb.,"Köln, BK für Medienberufe",3,50677,Köln,Sachsenring 79,0221,78970134,0221,78970111,194992@schule.nrw.de,http://www.medienberufe.de/berufskolleg,2,80007,05315000,1,01.02.2004,EPSG:25832,355837,5643498,,50.925086,6.948718,Berufskolleg,Privat,Köln,"Berufskolleg für Medienberufe Fachschule für Technik, Fachr. Medien d. bm-gesellschaft für bild. in medienb.",022178970134,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
195170,83,Hilde-Domin-Schule,Klinikschule der Stadt Köln,"Primarstufe, Sekundarstufen I und II","Köln, KR Hilde-Domin-Schule",3,51067,Köln,Florentine-Eichler-Str. 1a,0221,964769780,0221,9647697815,195170@schule.nrw.de,https://koeln-hds.de,1,10182,05315000,1,17.10.2005,EPSG:25832,363568,5647752,,50.965198,7.057059,Sonstige,Öffentlich,Köln,"Hilde-Domin-Schule Klinikschule der Stadt Köln Primarstufe, Sekundarstufen I und II",0221964769780,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
195250,02,Olympia-Schule,der Stadt Köln,Gemeinschaftsgrundschule Primarstufe,"Köln, GG Olympia-Schule",3,50859,Köln,Neue Sandkaul 23,0221,98747090,,,195250@schule.nrw.de,http://www.olympia-schule.de,1,10182,05315000,1,01.08.2007,EPSG:25832,348125,5648091,,50.964381,6.837151,Grundschule,Öffentlich,Köln,Olympia-Schule der Stadt Köln Gemeinschaftsgrundschule Primarstufe,022198747090,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0
195376,20,Ferdinand Franz Wallraf Gymnasium,Staatl. anerkannte Ersatzschule,,"Köln, Gym Ferdinand Franz Wallraf",3,51065,Köln,Arnsberger Str. 11,0221,96819812,0221,96819814,195376@schule.nrw.de,http://www.ffw-gym.de,2,82193,05315000,1,01.08.2007,EPSG:25832,360561,5646621,,50.954314,7.014696,Gymnasium,Privat,Köln,Ferdinand Franz Wallraf Gymnasium Staatl. anerkannte Ersatzschule,022196819812,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
195509,02,BilinGO Bilinguale Grundschule Köln,Ersatzschule der Primarstufe,in der Trägerschaft der BilinGO gGmbH,"Köln, GG BilinGO Bilinguale Grundschule",3,50933,Köln,Stolberger Str. 311,0221,78873800,0221,78873810,195509@schule.nrw.de,http://www.bilingo-grundschule.eu,2,82302,05315000,1,01.08.2007,EPSG:25832,352002,5645482,,50.941944,6.893383,Grundschule,Privat,Köln,BilinGO Bilinguale Grundschule Köln Ersatzschule der Primarstufe in der Trägerschaft der BilinGO gGmbH,022178873800,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
195870,02,"Aktive Schule Köln, Grundschule der",Gemeinnützigen Gesellschaft ASK mbH,Staatlich genehmigte Ersatzschule,"Köln, GG Aktive Schule (ASK)",3,50829,Köln,Wasseramselweg 11,0221,9527570,0221,95275729,195870@schule.nrw.de,http://www.aktive-schule-koeln.de,2,81929,05315000,1,01.08.2009,EPSG:25832,350979,5646502,,50.950847,6.878415,Grundschule,Privat,Köln,"Aktive Schule Köln, Grundschule der Gemeinnützigen Gesellschaft ASK mbH Staatlich genehmigte Ersatzschule",02219527570,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,
